MaxAbsEStateIndex,MinAbsEStateIndex,MinEStateIndex,qed,SPS,MolWt,FpDensityMorgan1,BCUT2D_MWHI,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,AvgIpc,BalabanJ,HallKierAlpha,Ipc,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA7,SlogP_VSA8,TPSA,EState_VSA1,EState_VSA10,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAmideBonds,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumAtomStereoCenters,NumBridgeheadAtoms,NumHAcceptors,NumHeterocycles,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumUnspecifiedAtomStereoCenters,MolLogP,fr_Al_COO,fr_Al_OH,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_C_O,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_Ndealkylation1,fr_Ndealkylation2,fr_alkyl_halide,fr_allylic_oxid,fr_aryl_methyl,fr_bicyclic,fr_ester,fr_ether,fr_halogen,fr_hdrzine,fr_imidazole,fr_imide,fr_ketone,fr_ketone_Topliss,fr_methoxy,fr_morpholine,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_para_hydroxylation,fr_piperdine,fr_piperzine,fr_priamide,fr_pyridine,fr_sulfide,fr_sulfone,fr_thiazole,fr_thiophene,fr_unbrch_alkane,fr_urea,pIC50
0.10789996038160152,-0.551333018,-0.362165934,-0.140846401,-1.082713199,-1.262689776,2.178589121622174,-0.800764165,0.19304289067614658,0.848128632,1.1691244664345217,-1.060938977,-1.330462919,-1.278031889,2.8369175803308844,-0.033987983,-0.057826096,-0.766119772,0.5235899857841698,0.25769975886464114,1.216783215383999,-0.633516458,1.169110328368037,0.8612380623533911,-1.083216434,2.1087051555649285,-0.378771799,-1.398820516,-1.153965664,-1.480482327,-0.404421553,0.3081120343676174,-1.441241382,3.1813086922789706,-1.563301994,-0.42263421,-0.831998174,-0.729047207,-1.302101907,1.549196737391202,-0.945016032,-0.535779995,1.0132424741786246,-0.950568324,-0.75140199,-0.842251238,3.4878895613931795,-0.600652261,-0.402039338,-0.969743059,1.0086463977291156,1.060399719813135,0.7330545887228112,0.5196512911835792,-1.233667756,-0.718722774,-0.016646027,-0.310778014,-1.196287102,-1.332068232,0.8616785769868857,-0.321892806,-0.694248443,-0.740097774,1.7975239327100743,-1.443750319,-0.798670404,-0.458779569,-0.68182371,-0.102908269,-0.601527143,-0.784675488,0.39450083219882326,-0.185722937,-0.565752441,-0.704835006,-0.993440561,-1.552275746,-1.805196217,-0.296486574,-0.158481163,0.43892003191413803,-1.573712829,-0.144545439,-0.463473407,-0.220147635,-1.362583007,-0.257759577,-0.250227091,-0.336220714,-0.147474019,-1.460652763,-0.428132208,0.8344985475977361,-0.29680156,-0.822514796,-0.121245711,0.5340143851014446,-1.297566878,-0.405361351,-0.346728777,-0.198951696,-0.131139271,2.8370634697017514,-0.487907236,-0.648200292,-0.213290434,0.292265857,-0.715208461,-0.140642169,-0.178537008,-0.191164145,-0.164055695,-0.153665352,0.6863901097781068,-0.246932399,4.051708795906145,5.078735064,-0.141851549,-0.515804825,-0.193022859,-0.167526095,-0.168312679,-0.632670433,-0.169986981,-0.125403508,-0.135233954,-0.247572495,-0.127908706,-0.117636348,3.795880017
-0.324868363,-0.951237569,0.3585041670410732,1.1193694572795396,-1.184718538,-1.66506819,1.6938488520412809,-0.807302782,-1.334427768,1.013669836246474,1.6300866093997683,-1.096053051,0.42260896258551955,-1.513310398,2.296470355710933,0.679068118,-0.057826136,-0.766119772,0.5235899857841698,1.1905847524968975,-0.534227479,-0.633516458,-0.440702818,-1.103364679,-1.083216434,2.1087051555649285,-0.378771799,-1.030593674,-0.796359784,-1.909629787,-0.820939733,-0.191375385,-1.782049235,3.1813086922789706,-1.563301994,-0.42263421,-0.831998174,-0.729047207,-1.502214297,1.549196737391202,-0.945016032,-1.276376927,1.0132424741786246,-0.950568324,-0.998637782,-0.842251238,2.207848804992326,-0.600652261,-0.402039338,-0.969743059,-0.175456424,-0.510766818,-0.33553115,0.039443813225419705,-0.445951805,-1.393122389,0.44227763409262427,0.5861751761242961,-1.196287102,-1.332068232,0.8616785769868857,-0.311647219,-0.694248443,-1.683986288,0.9936452018875356,-1.048002745,-0.024116415,-0.362442895,-0.68182371,-0.022643748,-0.601527143,-0.784675488,-0.915066318,-0.185722937,-0.565752441,-0.704835006,-0.993440561,-1.552275746,-1.805196217,-0.296486574,-0.158481163,-0.626427282,-1.573712829,-0.144545439,-0.463473407,-0.220147635,-1.303490143,-0.257759577,-0.250227091,-0.336220714,-0.147474019,-1.460652763,-0.428132208,0.8344985475977361,-0.29680156,-0.822514796,-0.121245711,-0.207110265,-1.297566878,-0.405361351,-0.346728777,-0.198951696,-0.131139271,2.8370634697017514,-0.487907236,-0.648200292,-0.213290434,0.292265857,-0.715208461,-0.140642169,-0.178537008,-0.191164145,-0.164055695,-0.153665352,0.6863901097781068,-0.246932399,-0.214538287,-0.165774735,-0.141851549,-0.515804825,-0.193022859,-0.167526095,-0.168312679,-0.632670433,-0.169986981,-0.125403508,-0.135233954,-0.247572495,-0.127908706,-0.117636348,3.698970004
0.5900373972072902,-0.293261715,0.1981249647736167,0.9476494846592437,-0.55943906,-0.9308843,-0.014283525,-0.80765702,-0.503847702,0.5963660792417435,0.6435277979322538,-0.902808782,0.5195565019115395,-0.966988417,0.7764857188929665,0.096738969,-0.057825705,0.5413116380184461,-0.137001865,1.111532158138972,-0.534227479,-0.633516458,-0.440702818,-0.172074933,-1.083216434,-0.534660903,-0.378771799,-1.398820516,-0.409676604,-0.255427134,0.11590135760111529,-0.261315079,-0.807214609,-0.394373067,-1.563301994,-0.42263421,-0.831998174,0.059649469355296754,-0.347785231,0.848772316,2.228142649747544,0.20481693633851608,0.13045215159108625,-0.950568324,-1.255074221,-0.842251238,-0.660221176,-0.993021384,-0.402039338,0.7388723631734917,0.22089139090372845,-0.510766818,-0.368493163,-0.469279828,1.1235536641342918,-1.084123056,-0.016646027,1.4827063476592899,-1.196287102,-1.332068232,1.5468800626114674,0.2294186114064777,-0.694248443,-0.517288055,-0.906523907,3.2709350502925316,0.46136718029639756,-0.894325486,-0.68182371,0.015311996373298605,-0.830696401,1.1138209418217617,-0.478543935,-0.185722937,-0.565752441,-0.704835006,0.24236753632940622,-0.409616921,-0.135539649,-0.296486574,-0.158481163,-0.093753625,-0.675922559,-0.144545439,-0.463473407,-0.220147635,-0.787463967,-0.257759577,-0.250227091,4.642707300513973,-0.147474019,-1.460652763,-0.428132208,-0.402585561,-0.29680156,-0.822514796,-0.121245711,-1.689359565,-1.297566878,4.020230813965463,-0.346728777,-0.198951696,-0.131139271,-0.224325949,-0.487907236,-0.217099095,-0.213290434,0.292265857,-0.715208461,-0.140642169,-0.178537008,-0.191164145,-0.164055695,-0.153665352,0.6863901097781068,-0.246932399,-0.214538287,-0.165774735,-0.141851549,-0.515804825,-0.193022859,-0.167526095,-0.168312679,-0.632670433,-0.169986981,-0.125403508,-0.135233954,-0.247572495,-0.127908706,-0.117636348,4
0.5935750844197007,-0.259569393,0.19015086315934804,0.9476494846592437,-0.55943906,-0.9308843,0.21654517216441707,-0.807657016,-0.4872432,0.5812061963827385,0.639200296,-0.902410142,0.5195569155308896,-0.98823351,0.8266871760333938,0.096738969,-0.057825712,0.5413116380184461,-0.137001865,1.111532158138972,-0.534227479,-0.633516458,-0.440702818,-0.172074933,-1.083216434,-0.534660903,-0.378771799,-0.662366831,-1.124888362,-0.255427134,0.11590135760111529,-0.261315079,-0.807214609,-0.394373067,-1.563301994,-0.42263421,-0.831998174,0.059649469355296754,-0.347785231,0.848772316,2.228142649747544,0.20481693633851608,0.13045215159108625,-0.950568324,-1.255074221,-0.842251238,-0.660221176,-0.993021384,-0.402039338,0.7388723631734917,0.22089139090372845,-0.510766818,-0.368493163,-0.469279828,1.1235536641342918,-1.084123056,-0.016646027,1.0342297522273005,-0.943300304,-1.332068232,1.5468800626114674,0.22944636647695263,-0.694248443,-0.516200506,-0.906966476,3.2677448846762855,0.44311885465093914,-0.894325486,-0.68182371,0.014632608264831615,-0.830696401,1.1138209418217617,-0.478543935,-0.185722937,-0.565752441,-0.704835006,0.24236753632940622,-0.409616921,-0.135539649,-0.296486574,-0.158481163,-0.093753625,-0.675922559,-0.144545439,-0.463473407,-0.220147635,-0.787463967,-0.257759577,-0.250227091,4.642707300513973,-0.147474019,-1.460652763,-0.428132208,-0.402585561,-0.29680156,-0.822514796,-0.121245711,-1.689359565,-1.297566878,4.020230813965463,-0.346728777,-0.198951696,-0.131139271,-0.224325949,-0.487907236,-0.217099095,-0.213290434,0.292265857,-0.715208461,-0.140642169,-0.178537008,-0.191164145,-0.164055695,-0.153665352,0.6863901097781068,-0.246932399,-0.214538287,-0.165774735,-0.141851549,-0.515804825,-0.193022859,-0.167526095,-0.168312679,-0.632670433,-0.169986981,-0.125403508,-0.135233954,-0.247572495,-0.127908706,-0.117636348,4
0.6072968523156708,0.027607391641383625,0.12218354221381816,-0.210702572,-0.488928454,0.840297895,1.1621982355113163,1.854810342395329,-0.148608932,-0.1017541,0.1069220557461804,1.4884327992624924,-0.697235275,-0.310197485,0.42685272578902356,-0.449937375,-0.057778422,0.4987333459160126,0.4835277675333914,-0.675185234,1.2648008871461056,-0.633516458,-0.440702818,0.7960118531118748,-1.083216434,0.7870221260486912,-0.378771799,0.3051623966032545,0.063623035,1.3528327530282263,0.1308950038492667,-0.223027902,0.8381751200769599,1.3934678126336386,-0.217096853,-0.42263421,-0.831998174,1.4218837326922018,0.25015464180893004,0.28810486460091367,1.0520115193181008,0.9454138671426308,0.13045215159108625,0.693320479,0.5744036871583561,-0.260033636,0.7738138145827745,-0.600652261,-0.402039338,-0.461180249,0.18795389932914772,-0.510766818,0.18742984911842675,-0.42798781,1.5609411734574195,-0.828820549,-0.084872623,0.6636058990223218,0.6078225728489585,0.6208784944216722,-0.48346442,-0.174487254,0.41568800192055627,0.092950332,0.2668419160910091,-0.291564304,-0.088883535,0.8962330783718381,-0.430861295,1.6457550542661603,0.068045641,-0.151843345,0.39450083219882326,-0.185722937,-0.565752441,0.5482050050200928,0.24236753632940622,-0.409616921,-0.135539649,-0.296486574,-0.158481163,0.43892003191413803,-0.675922559,-0.144545439,-0.463473407,-0.220147635,0.52859461,-0.257759577,-0.250227091,-0.336220714,-0.147474019,-0.664245146,-0.428132208,-0.402585561,-0.29680156,0.2606834972638356,-0.121245711,0.5340143851014446,0.7537824620782957,-0.405361351,2.727452479827551,-0.198951696,-0.131139271,-0.224325949,-0.487907236,-0.217099095,-0.213290434,0.292265857,0.4384070404463816,-0.140642169,-0.178537008,-0.191164145,-0.164055695,-0.153665352,0.6863901097781068,-0.246932399,-0.214538287,-0.165774735,-0.141851549,-0.515804825,-0.193022859,-0.167526095,-0.168312679,1.3071472815308416,-0.169986981,-0.125403508,-0.135233954,-0.247572495,-0.127908706,-0.117636348,5.540607512
0.680169072,0.004635356,0.12762042926167239,-0.389531177,0.39554598803688934,1.216206985993301,1.1805944486704887,1.854810344493307,-0.118514473,-0.978088745,-1.14236554,1.4884335957447359,-0.697248421,-0.009377128,-0.312125256,-0.497474449,-0.057483164,0.47895478873903935,0.4835277675333914,-0.675185234,1.2648008871461056,-0.633516458,-0.440702818,1.7477691383477771,-1.083216434,0.7870221260486912,-0.378771799,0.3051623966032545,-0.767282484,2.2788121934496854,1.2487957128879785,0.25754369473207994,0.8381751200769599,1.3934678126336386,-0.217096853,-0.42263421,-0.831998174,2.2615170075723956,0.25015464180893004,0.28810486460091367,1.0520115193181008,0.9454138671426308,0.13045215159108625,0.693320479,1.1874541145079935,0.31518038011568544,0.7738138145827745,-0.600652261,-0.402039338,-0.461180249,0.44129810535696395,-0.510766818,0.18742984911842675,-0.42798781,2.4810089150114325,-0.101816686,-0.084872623,0.2144156701314906,0.069049449,0.8752670329635296,0.12199827000586246,0.31053764895278174,0.418975848,0.14289303650835486,0.2747239607275162,-0.291597082,-0.084406772,0.9346078855223126,0.7807054546976724,0.026556600202995332,0.6011531213736988,-0.151843345,0.831023216,-0.185722937,0.8687236928120842,0.5482050050200928,0.24236753632940622,-0.409616921,-0.135539649,-0.296486574,-0.158481163,0.9715936887794218,0.22186771028917965,-0.144545439,2.096665410861906,-0.220147635,0.3809268231356562,-0.257759577,-0.250227091,-0.336220714,-0.147474019,-0.664245146,-0.428132208,-0.402585561,-0.29680156,0.2606834972638356,-0.121245711,0.5340143851014446,0.7537824620782957,-0.405361351,-0.346728777,-0.198951696,-0.131139271,-0.224325949,-0.487907236,-0.217099095,-0.213290434,1.3144620224200805,0.4384070404463816,-0.140642169,-0.178537008,-0.191164145,-0.164055695,-0.153665352,0.6863901097781068,4.049691346263318,-0.214538287,-0.165774735,-0.141851549,-0.515804825,-0.193022859,-0.167526095,-0.168312679,1.3071472815308416,-0.169986981,-0.125403508,-0.135233954,-0.247572495,-0.127908706,-0.117636348,5.268411235
-0.195118179,0.6256075459569089,0.7317026417039876,-1.080990285,0.3391794012666811,1.189639297783446,-0.11046215,-0.009112822,-0.167417949,-1.12606467,-1.10425351,-0.550071759,-0.360703977,0.15911042046235876,-0.611956129,-0.366747497,-0.056600427,-0.166003756,-0.104091091,-0.675185234,-0.534227479,-0.633516458,-0.440702818,0.8164793912289036,-1.083216434,0.7870221260486912,-0.378771799,2.218888372878581,-0.498615617,0.7278972109042315,3.046517210279094,-0.228879158,0.5791481747619066,1.3934678126336386,-0.217096853,-0.42263421,-0.361481672,1.445707479344872,1.0996073534708113,1.4753765248699129,0.053497744001657056,0.20481693633851608,0.13045215159108625,1.4437471002178457,0.5621504771498761,0.5277156883631976,0.7738138145827745,-0.208283139,3.711874968019592,0.7111505234376515,-0.357436065,-0.510766818,-0.319116803,-0.937864077,1.0455147574599972,1.6548456736809318,-0.054631395,0.14692247634232572,-0.437326709,1.0319906917837358,3.087647200509122,0.2178598884433438,3.3536953974410504,-1.022756825,0.1361255638669356,0.6881045292622514,0.098119037,-0.305543383,1.0156608658077955,0.024148784,0.39372220234065497,-0.784675488,-0.042021551,-0.185722937,0.8687236928120842,-0.704835006,1.478175633657368,-0.409616921,0.6992886341334207,-0.296486574,-0.158481163,0.43892003191413803,0.22186771028917965,-0.144545439,2.096665410861906,-0.220147635,1.807781300281101,-0.257759577,-0.250227091,-0.336220714,-0.147474019,-0.664245146,-0.428132208,-0.402585561,-0.29680156,-0.822514796,-0.121245711,0.5340143851014446,-0.271892208,-0.405361351,-0.346728777,-0.198951696,-0.131139271,-0.224325949,-0.487907236,-0.217099095,-0.213290434,1.3144620224200805,1.592022541961246,-0.140642169,-0.178537008,-0.191164145,-0.164055695,-0.153665352,0.6863901097781068,4.049691346263318,-0.214538287,-0.165774735,-0.141851549,-0.515804825,-0.193022859,-0.167526095,-0.168312679,1.3071472815308416,-0.169986981,-0.125403508,-0.135233954,-0.247572495,-0.127908706,-0.117636348,5.522878745
-0.171807841,0.6326987266877578,0.7333809408641804,-0.534594073,0.38642862751911894,0.7880299254533245,0.031882213,-0.804938881,0.083858216,-1.013259445,-1.121984742,-0.810463069,-0.362975808,1.150204487332195,-0.41638534,-1.234299087,-0.056927908,1.5878030424994285,-0.096113797,1.1905847524968975,1.216783215383999,-0.633516458,-0.440702818,0.8164793912289036,-0.31751917,0.7870221260486912,-0.378771799,-1.398820516,-1.482494242,1.0963925202157696,4.405644465637577,0.7322640365882642,-0.150029128,1.3934678126336386,1.1405586231647349,-0.42263421,-0.361481672,2.423698216978233,-0.883553522,1.5150828419249058,1.8327006682456854,0.20481693633851608,1.8960327956913703,-0.950568324,1.7767860290535402,0.5277156883631976,0.7738138145827745,-0.189879114,-0.402039338,0.7012991978340611,0.9364583953614928,-0.510766818,-0.319116803,-0.937864077,1.1467391295349605,1.973145418287327,-1.011845778,1.7237695867249483,-0.690313506,0.030953883211283766,1.9699724897307904,1.214303730459088,-0.694248443,-0.253043933,0.084276629,0.1376947707435838,1.5320579941868906,-0.306077046,0.8322459912077462,1.345284829593623,1.2464937511949392,-0.151843345,1.7040679826457914,-0.185722937,0.8687236928120842,-0.704835006,0.24236753632940622,0.733041904,0.6992886341334207,-0.296486574,-0.158481163,2.036941002509989,1.1196579798314412,-0.144545439,2.096665410861906,-0.220147635,-0.175048189,-0.257759577,-0.250227091,-0.336220714,-0.147474019,0.9285700877562653,1.707925260701885,-0.402585561,-0.29680156,-0.822514796,-0.121245711,1.2751390352123229,0.7537824620782957,-0.405361351,-0.346728777,-0.198951696,-0.131139271,-0.224325949,-0.487907236,0.2140021031901671,-0.213290434,3.3588543522622616,-0.715208461,-0.140642169,5.601079630147729,-0.191164145,-0.164055695,-0.153665352,3.168091493703106,4.049691346263318,-0.214538287,-0.165774735,-0.141851549,-0.515804825,-0.193022859,-0.167526095,-0.168312679,1.3071472815308416,-0.169986981,-0.125403508,-0.135233954,-0.247572495,-0.127908706,-0.117636348,6
-0.166786991,0.5980025029538795,0.7251692416613792,-1.056221712,0.3245594721699867,1.047733325315527,0.016909540796711923,-0.804938434,0.024989555178262676,-1.102121941,-1.290719103,-0.807874965,-0.347662132,1.2849620117858427,-0.590907398,-1.471984454,-0.055411339,2.232761586130689,-0.716508142,1.1905847524968975,3.0283466990029533,-0.633516458,-0.440702818,0.8164793912289036,-0.31751917,0.7870221260486912,-0.378771799,-1.398820516,-1.482494242,2.0223719606372286,3.851950009615563,0.7322640365882642,0.2064159317943664,1.3934678126336386,1.1405586231647349,-0.42263421,-0.831998174,3.6896408962030955,-1.171485724,1.5150828419249058,2.831214443562129,0.9793945023791564,1.8960327956913703,-0.950568324,2.4341070977864443,-0.267037222,0.7738138145827745,-0.600652261,-0.402039338,0.7012991978340611,1.2666567483966642,-0.510766818,-0.319116803,-0.937864077,1.560919004121734,2.013154441,-1.011845778,1.7237695867249483,-0.690313506,0.3069855156736249,1.9699724897307904,1.212835551530171,-0.694248443,-0.264072102,0.330288302,0.095292031,1.3771146696196983,-0.308735843,1.2781119984976266,1.3430198923046677,1.4574704943185357,0.4809887985499689,2.140590366128114,-0.185722937,0.8687236928120842,-0.704835006,0.24236753632940622,0.733041904,0.6992886341334207,-0.296486574,-0.158481163,2.569614659375273,1.1196579798314412,-0.144545439,2.096665410861906,-0.220147635,-0.231759314,-0.257759577,-0.250227091,-0.336220714,-0.147474019,0.9285700877562653,1.707925260701885,-0.402585561,-0.29680156,-0.822514796,-0.121245711,1.2751390352123229,1.7794571318857126,-0.405361351,-0.346728777,-0.198951696,-0.131139271,-0.224325949,-0.487907236,0.2140021031901671,-0.213290434,3.3588543522622616,-0.715208461,-0.140642169,5.601079630147729,-0.191164145,-0.164055695,-0.153665352,3.168091493703106,4.049691346263318,-0.214538287,-0.165774735,-0.141851549,-0.515804825,-0.193022859,-0.167526095,-0.168312679,1.3071472815308416,-0.169986981,-0.125403508,-0.135233954,-0.247572495,-0.127908706,-0.117636348,6
-0.254844441,0.6811732792813106,0.7448536143153819,-0.245084333,-0.522753821,0.3780773511374089,0.8735191661768634,1.8548103394581599,-0.22064142,-0.052881917,0.8740387192751499,1.4889449008025182,0.5191742344460125,0.6519506902451624,0.22739634859674185,0.2512344574866107,-0.057817749,-0.136027146,-0.104091091,-0.675185234,-0.534227479,-0.633516458,-0.440702818,-0.135277893,-0.31751917,0.7870221260486912,-0.378771799,-0.694646599,-0.185835132,-0.344662441,2.972433963762823,-0.709450755,1.4997166350155817,1.3934678126336386,0.47318122052832473,-0.42263421,-0.831998174,-0.36337083,-0.389284375,0.28810486460091367,0.053497744001657056,0.20481693633851608,0.13045215159108625,1.890478191,-0.504227157,-0.842251238,0.7738138145827745,-0.600652261,1.6549178146375814,0.7012991978340611,0.08749455,-0.510766818,-0.319116803,-0.937864077,0.299781476,0.38954366736467577,-1.011845778,1.1403066037146292,-0.690313506,0.8623531352133936,0.9993600442906513,-0.208470016,2.4028987477878965,-0.567227071,0.096779587,0.1527196202730325,0.13230603631128038,0.29683616411555563,-0.68182371,0.028995627004963928,-0.886715549,-0.151843345,-0.042021551,-0.185722937,-0.565752441,-0.704835006,0.24236753632940622,0.733041904,0.6992886341334207,-0.296486574,-0.158481163,-0.093753625,0.22186771028917965,-0.144545439,-0.463473407,-0.220147635,0.8333283960571659,-0.257759577,-0.250227091,-0.336220714,-0.147474019,0.9285700877562653,1.707925260701885,-0.402585561,-0.29680156,-0.822514796,-0.121245711,0.5340143851014446,0.7537824620782957,-0.405361351,-0.346728777,-0.198951696,-0.131139271,-0.224325949,-0.487907236,0.2140021031901671,-0.213290434,0.292265857,1.592022541961246,-0.140642169,5.601079630147729,-0.191164145,-0.164055695,-0.153665352,0.6863901097781068,-0.246932399,-0.214538287,-0.165774735,-0.141851549,-0.515804825,-0.193022859,-0.167526095,-0.168312679,1.3071472815308416,-0.169986981,-0.125403508,-0.135233954,-0.247572495,-0.127908706,-0.117636348,6
-0.237002591,0.6379307861158686,0.7346192340733885,0.14291318416100865,-0.579310229,-0.098450935,-0.418233753,-0.804952887,-0.059006211,-0.21811942,0.7921771160347896,-0.811607952,0.310132186,0.9009680619489651,0.16798203231839806,-1.13922494,-0.057801628,1.0131929800243331,-0.716508142,1.1905847524968975,1.216783215383999,-0.633516458,-0.440702818,-0.135277893,-0.31751917,0.7870221260486912,-0.378771799,-1.398820516,-1.482494242,0.17041307979431095,3.2693483751795016,0.2516924389350324,-0.150029128,1.3934678126336386,0.47318122052832473,-0.42263421,-0.831998174,0.6146199080390005,-0.858691652,1.5150828419249058,1.8327006682456854,0.20481693633851608,1.8960327956913703,-0.950568324,0.20984368551092422,-0.842251238,0.7738138145827745,-0.600652261,-0.402039338,0.7012991978340611,0.5941829620823089,-0.510766818,-0.319116803,-0.937864077,1.1467391295349605,-0.174758172,-1.011845778,2.1915380113756613,-0.690313506,0.035318481,0.7274609600779677,0.7074398524784159,-0.694248443,-0.564571992,0.064475252,0.12372555425842302,0.8710081911945441,0.2951571833490345,-0.68182371,1.3351321544675445,-0.124855087,-0.151843345,0.831023216,-0.185722937,-0.565752441,-0.704835006,0.24236753632940622,0.733041904,0.6992886341334207,-0.296486574,-0.158481163,0.9715936887794218,0.22186771028917965,-0.144545439,-0.463473407,-0.220147635,-0.067033129,-0.257759577,-0.250227091,-0.336220714,-0.147474019,0.9285700877562653,1.707925260701885,-0.402585561,-0.29680156,-0.822514796,-0.121245711,0.5340143851014446,0.7537824620782957,-0.405361351,-0.346728777,-0.198951696,-0.131139271,-0.224325949,-0.487907236,0.2140021031901671,-0.213290434,2.336658187341171,-0.715208461,-0.140642169,5.601079630147729,-0.191164145,-0.164055695,-0.153665352,3.168091493703106,-0.246932399,-0.214538287,-0.165774735,-0.141851549,-0.515804825,-0.193022859,-0.167526095,-0.168312679,1.3071472815308416,-0.169986981,-0.125403508,-0.135233954,-0.247572495,-0.127908706,-0.117636348,6
-0.184778403,0.7034461401564146,0.7501250246940742,-0.764545104,0.46918620803149297,1.3899923958453098,0.6103117777198964,1.8548103449129023,-0.049242247,-1.126603525,-1.240294259,1.4889469807547446,-0.355316858,1.0749745325941775,-0.478417794,0.15616031066325475,-0.057292276,0.3880129935700469,-0.104091091,-0.675185234,-0.534227479,-0.633516458,-0.440702818,0.8164793912289036,-0.31751917,0.7870221260486912,-0.378771799,-0.694646599,-0.185835132,1.507296439534384,4.090334672801535,-0.228879158,1.4997166350155817,1.3934678126336386,1.0837788960258428,-0.42263421,-0.361481672,1.895840630342211,-0.389284375,0.28810486460091367,0.053497744001657056,0.20481693633851608,0.13045215159108625,1.890478191,1.370441155485186,0.5277156883631976,0.7738138145827745,-0.600652261,1.6549178146375814,0.7012991978340611,0.13168568455590585,-0.510766818,-0.319116803,-0.937864077,0.299781476,2.577456281,-1.011845778,0.67253818,-0.426444139,1.0950985798347677,1.6048227353853113,0.4826337574775256,2.4450702523292036,-0.582248373,0.119446245,0.22832977558013473,0.13349558217461724,0.4004325773732192,1.3201274512719803,0.033926689749053676,1.0179356141555025,-0.784675488,0.831023216,-0.185722937,0.8687236928120842,-0.704835006,0.24236753632940622,0.733041904,0.6992886341334207,-0.296486574,-0.158481163,0.9715936887794218,1.1196579798314412,-0.144545439,2.096665410861906,-0.220147635,0.7081905676907153,-0.257759577,-0.250227091,-0.336220714,-0.147474019,0.9285700877562653,-0.428132208,-0.402585561,-0.29680156,-0.822514796,-0.121245711,2.0162636853232008,-0.271892208,-0.405361351,-0.346728777,-0.198951696,-0.131139271,-0.224325949,-0.487907236,0.2140021031901671,-0.213290434,1.3144620224200805,1.592022541961246,-0.140642169,5.601079630147729,-0.191164145,-0.164055695,-0.153665352,0.6863901097781068,4.049691346263318,-0.214538287,-0.165774735,-0.141851549,-0.515804825,-0.193022859,-0.167526095,-0.168312679,1.3071472815308416,-0.169986981,-0.125403508,-0.135233954,-0.247572495,-0.127908706,-0.117636348,6
