molecule_chembl_id,canonical_smiles,MaxAbsEStateIndex,MinAbsEStateIndex,MinEStateIndex,qed,SPS,MolWt,FpDensityMorgan1,BCUT2D_MWHI,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,AvgIpc,BalabanJ,HallKierAlpha,Ipc,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA7,SlogP_VSA8,TPSA,EState_VSA1,EState_VSA10,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAmideBonds,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumAtomStereoCenters,NumBridgeheadAtoms,NumHAcceptors,NumHeterocycles,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumUnspecifiedAtomStereoCenters,MolLogP,fr_Al_COO,fr_Al_OH,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_C_O,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_Ndealkylation1,fr_Ndealkylation2,fr_alkyl_halide,fr_allylic_oxid,fr_aryl_methyl,fr_bicyclic,fr_ester,fr_ether,fr_halogen,fr_hdrzine,fr_imidazole,fr_imide,fr_ketone,fr_ketone_Topliss,fr_methoxy,fr_morpholine,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_para_hydroxylation,fr_piperdine,fr_piperzine,fr_priamide,fr_pyridine,fr_sulfide,fr_sulfone,fr_thiazole,fr_thiophene,fr_unbrch_alkane,fr_urea,pIC50,scaffold_smiles
CHEMBL56936,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCNCCN(C)C,0.9534924006333108,-0.832685836,-0.081207095,-0.239484444,-0.442861529,0.424917321,0.2396280432986034,-0.009160868,-0.381426639,-0.065436263,-0.777828493,-0.597677105,0.2290664701668708,-0.323331926,-0.042810555,0.4176142144274831,-0.057793513,1.073343409604168,1.2540513028760307,1.1905847524968975,-0.534227479,-0.633516458,-0.440702818,-1.103364679,1.1226851717494009,-0.534660903,-0.378771799,-0.694646599,0.063623035,0.6918571395004713,0.070700911,0.2165440670668695,-0.108201659,-0.394373067,1.1858880160871204,-0.42263421,-0.831998174,2.4108796616167503,-0.604300348,0.2539909691346176,1.9416129823791348,0.7935159005866849,1.0132424741786246,0.2465893881266918,1.5171443254145542,-0.842251238,0.075990556,-0.993021384,1.6549178146375814,-0.461180249,-0.326419927,0.047894911,-0.411188987,-0.504337142,1.6679752609016487,-0.366962562,0.3824477739036149,0.2144156701314906,-0.355479638,-0.008110154,1.6048227353853113,1.4861826035440882,1.1936023554789463,-0.662080643,-0.404588819,-0.822505885,0.6780354016725112,-0.351107213,0.4760947225075962,1.7555136184485214,1.3540505201428934,-0.151843345,0.3945008321988232,-0.185722937,-0.565752441,-0.704835006,0.2423675363294062,-0.409616921,-0.135539649,-0.296486574,-0.158481163,0.9715936887794218,-0.675922559,-0.144545439,-0.463473407,-0.220147635,-0.09772537,-0.257759577,-0.250227091,-0.336220714,-0.147474019,0.1321624709006144,-0.428132208,-0.402585561,-0.29680156,-0.822514796,-0.121245711,0.5340143851014446,0.7537824620782957,-0.405361351,2.727452479827551,-0.198951696,-0.131139271,-0.224325949,-0.487907236,-0.217099095,-0.213290434,1.3144620224200805,1.592022541961246,-0.140642169,-0.178537008,-0.191164145,-0.164055695,-0.153665352,0.6863901097781068,-0.246932399,-0.214538287,-0.165774735,-0.141851549,-0.515804825,-0.193022859,-0.167526095,-0.168312679,-0.632670433,-0.169986981,-0.125403508,-0.135233954,-0.247572495,-0.127908706,-0.117636348,8.698970004,c1ccc(Nc2ncnc3ccccc23)cc1
CHEMBL140561,CN(C)CCCOC(=O)/C=C/C(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,0.5766962934726126,0.2270961422042608,-0.1474142,-1.319834076,-0.445179832,1.001394126290462,0.2093317764497972,1.8548103428149243,-0.793837691,0.345318047,-0.051730976,1.488432946,-0.757721495,-0.243024432,-0.275545888,-0.319210423,-0.057745681,0.4987333459160126,-0.069318858,-0.675185234,1.2648008871461056,-0.633516458,1.248907429,-0.172074933,1.1847711569840589,-0.534660903,-0.378771799,-0.063650382,1.157335391375914,0.9151379886842544,-0.396767333,0.2633949505291275,1.2036951392064452,-0.394373067,0.4617308849497982,-0.42263421,-0.370391608,1.3872943666600217,0.2814666800853476,-0.972987009,0.1624100581351064,0.9624041854119813,-0.75233817,0.693320479,1.0991938241083956,0.8973979818147989,-0.660221176,-0.5401852,-0.402039338,-0.461180249,0.3573075018417833,0.6298014760370038,0.1380534894101424,-0.937864077,0.027470824,1.1717943271152649,-0.533941354,0.1372765621026056,0.6078225728489585,0.5645359610845961,-0.48346442,-0.210377996,0.413383461,1.6039587021540205,-0.441925559,-0.541377797,-0.548546453,0.7869403641616951,-0.251205062,1.0165350193095877,0.4187742449227369,-0.151843345,0.831023216,-0.185722937,-0.565752441,0.5482050050200928,0.2423675363294062,-0.409616921,-0.135539649,-0.296486574,-0.158481163,0.9715936887794218,-0.675922559,-0.144545439,-0.463473407,-0.220147635,0.1732778484728491,-0.257759577,-0.250227091,-0.336220714,-0.147474019,0.1321624709006144,-0.428132208,-0.402585561,-0.29680156,1.343881790372072,-0.121245711,0.5340143851014446,0.7537824620782957,-0.405361351,-0.346728777,-0.198951696,-0.131139271,-0.224325949,-0.487907236,-0.217099095,2.911975718805912,0.292265857,0.4384070404463816,-0.140642169,-0.178537008,-0.191164145,-0.164055695,-0.153665352,-0.554460582,-0.246932399,-0.214538287,-0.165774735,-0.141851549,-0.515804825,-0.193022859,-0.167526095,-0.168312679,-0.632670433,-0.169986981,-0.125403508,-0.135233954,-0.247572495,-0.127908706,-0.117636348,8.619788758,c1ccc(Nc2ncnc3ccccc23)cc1
CHEMBL344486,CCOC(=O)/C=C/C(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,0.5122207708418666,0.019039422,-0.161203662,-0.401974438,-0.539567887,0.4908223571790952,0.2742523475761803,1.8548103402973504,-0.818314734,0.3541122041892788,0.2867655773969592,1.488431964000214,-0.756118567,-0.465752826,0.021646436,-0.27167335,-0.057812922,-0.095655275,-0.069318858,-0.675185234,1.2648008871461056,-0.633516458,1.248907429,-0.172074933,1.1847711569840589,-0.534660903,-0.378771799,-0.063650382,0.3560762108308358,0.4521482681198148,-0.396767333,0.2633949505291275,1.2036951392064452,-0.394373067,-0.205646517,-0.42263421,-0.334235935,-0.032283819,0.2814666800853476,-0.972987009,0.1624100581351064,0.9624041854119813,-0.75233817,0.693320479,-0.183358627,0.8973979818147989,-0.660221176,-0.504716472,-0.402039338,-0.461180249,0.2683762745904152,0.6298014760370038,0.1380534894101424,-0.367593243,-0.432563047,0.451673918,-0.533941354,0.6491371289446008,-0.184339911,0.5645359610845961,-0.48346442,-0.239555512,0.4097188250119519,1.3480067177423531,-0.445398067,-0.541355293,-0.561224663,0.4895624111289138,0.06277291,-0.623787659,-0.528192981,-0.151843345,0.3945008321988232,-0.185722937,-0.565752441,0.5482050050200928,0.2423675363294062,-0.409616921,-0.135539649,-0.296486574,-0.158481163,0.438920032,-0.675922559,-0.144545439,-0.463473407,-0.220147635,0.2171790824985278,-0.257759577,-0.250227091,-0.336220714,-0.147474019,0.1321624709006144,-0.428132208,-0.402585561,-0.29680156,1.343881790372072,-0.121245711,-0.207110265,0.7537824620782957,-0.405361351,-0.346728777,-0.198951696,-0.131139271,-0.224325949,-0.487907236,-0.217099095,2.911975718805912,0.292265857,0.4384070404463816,-0.140642169,-0.178537008,-0.191164145,-0.164055695,-0.153665352,-0.554460582,-0.246932399,-0.214538287,-0.165774735,-0.141851549,-0.515804825,-0.193022859,-0.167526095,-0.168312679,-0.632670433,-0.169986981,-0.125403508,-0.135233954,-0.247572495,-0.127908706,-0.117636348,8.568636236,c1ccc(Nc2ncnc3ccccc23)cc1
CHEMBL31588,C=CC(=O)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cc1OCCCCN(C)C,0.5057163849228515,0.2390430532392213,0.072142187,-1.054937155,-0.524824762,0.8763534045676754,0.8494625778735596,1.854810342395329,-0.32787597,-0.129311401,0.038725533,1.4884326031250106,-0.697187397,-0.295208146,0.1505665479498539,0.072970432,-0.057774604,0.4987333459160126,0.5430981933347965,-0.675185234,1.2648008871461056,-0.633516458,-0.440702818,-0.172074933,0.4481780936562555,-0.534660903,-0.378771799,0.3356892364547983,1.5646055677051185,-0.380702513,0.084392553,-0.223027902,0.845993724,-0.394373067,0.4617308849497982,-0.42263421,0.091214958,1.3872943666600217,0.006434814,-0.35949802,1.0520115193181008,0.9624041854119813,0.1304521515910862,0.693320479,0.7994309383714909,-0.260033636,-0.660221176,-0.087349015,-0.402039338,-0.461180249,-0.111228316,-0.510766818,-0.368493163,-0.42798781,0.8119315421278688,0.5470743004523915,-0.075017693,-1.208153224,0.9094543510503972,1.1604830027452615,-0.48346442,-0.125830705,0.4214568231510175,0.4956222182826665,-0.430558995,-0.539832925,0.4040729669805933,0.8557478394199337,1.257431471,1.0999196204200268,0.7695028491386405,-0.151843345,0.3945008321988232,-0.185722937,-0.565752441,0.5482050050200928,0.2423675363294062,-0.409616921,-0.135539649,-0.296486574,-0.158481163,0.438920032,-0.675922559,-0.144545439,-0.463473407,-0.220147635,0.7239744131204754,-0.257759577,-0.250227091,-0.336220714,-0.147474019,0.1321624709006144,-0.428132208,-0.402585561,-0.29680156,0.2606834972638356,-0.121245711,0.5340143851014446,0.7537824620782957,-0.405361351,-0.346728777,-0.198951696,-0.131139271,-0.224325949,-0.487907236,-0.217099095,-0.213290434,0.292265857,0.4384070404463816,-0.140642169,-0.178537008,-0.191164145,-0.164055695,-0.153665352,-0.554460582,-0.246932399,-0.214538287,-0.165774735,-0.141851549,-0.515804825,-0.193022859,-0.167526095,-0.168312679,-0.632670433,-0.169986981,-0.125403508,-0.135233954,-0.247572495,3.1093443667575373,-0.117636348,8.408935393,c1ccc(Nc2ncnc3ccccc23)cc1
CHEMBL65250,C#Cc1cc(Nc2ncnc3cc(OC)c(OC)cc23)ccc1F,0.977821509,-0.270730403,-0.049291044,1.1507461419500071,-0.688601663,-0.563998029,0.1588379967526528,-0.695346641,-0.4710824,0.1672972471825327,0.8744450503633852,-0.880761798,0.3818451350179822,-0.603853182,0.4720230715883484,-0.354863229,-0.05782399,-0.166003756,0.5503103092996982,1.1905847524968975,-0.534227479,-0.633516458,-0.440702818,-1.103364679,1.1226851717494009,-0.534660903,1.0158466832231945,-1.039451752,-0.767282484,-0.697112021,0.7179524269752614,0.2165440670668695,-0.803370095,-0.394373067,-0.205646517,-0.42263421,-0.831998174,0.1256245392223199,-0.577564745,1.5711072592066422,0.9430992051846514,0.7935159005866849,1.0132424741786246,-0.950568324,-0.397474091,-0.842251238,1.6381864930260457,-0.600652261,-0.402039338,-0.461180249,-0.745549508,0.047894911,-0.411188987,-0.457656599,0.7522332908677548,-1.093966426,-0.07574679,1.636984564456343,-1.196287102,-0.231159228,0.9430266054873926,1.421791399165966,-0.694248443,-0.876974546,-0.652910667,-0.761391199,2.402577208598777,1.6297994934970823,-0.68182371,0.6868547819735473,-0.438562339,-0.784675488,-0.478543935,-0.185722937,-0.565752441,-0.704835006,0.2423675363294062,-0.409616921,-0.135539649,-0.296486574,-0.158481163,-0.093753625,-0.675922559,-0.144545439,-0.463473407,-0.220147635,-0.222283857,-0.257759577,-0.250227091,-0.336220714,-0.147474019,0.1321624709006144,-0.428132208,-0.402585561,-0.29680156,-0.822514796,-0.121245711,-0.207110265,-0.271892208,-0.405361351,-0.346728777,-0.198951696,-0.131139271,-0.224325949,-0.487907236,-0.217099095,-0.213290434,1.3144620224200805,0.4384070404463816,-0.140642169,-0.178537008,-0.191164145,-0.164055695,-0.153665352,1.9272408017406064,-0.246932399,-0.214538287,-0.165774735,-0.141851549,-0.515804825,-0.193022859,-0.167526095,-0.168312679,-0.632670433,-0.169986981,-0.125403508,-0.135233954,-0.247572495,-0.127908706,-0.117636348,8.397940009,c1ccc(Nc2ncnc3ccccc23)cc1
CHEMBL92812,CNc1ccc2c(Nc3cccc(Br)c3)ncnc2c1,-1.865401429,2.141873062640554,1.090563491521148,1.2128764008366089,-0.619052568,-0.511470731,-0.245112226,1.854810334842608,-1.055151883,0.4273215552257618,0.9814539211832652,1.488429613333516,2.372611757502236,-1.003095257,0.3862950582336732,1.0593647054851352,-0.057825818,-0.670265337,-0.069318858,-0.675185234,-0.534227479,-0.633516458,-0.440702818,-1.103364679,0.4481780936562555,-0.534660903,-0.378771799,-0.063650382,-0.052070725,0.091054612,-0.955717688,-1.190022352,0.4920150861325721,-0.394373067,-0.205646517,-0.42263421,-0.831998174,-0.001967305,-0.319275199,-0.972987009,0.1624100581351064,0.9624041854119813,-0.75233817,0.693320479,-0.757629295,-0.842251238,-0.660221176,-0.993021384,-0.402039338,-0.461180249,-0.922039567,-0.510766818,-0.875039815,-0.937864077,-1.233667756,0.4157505283514134,-1.011845778,-0.7403848,0.8685308153472238,0.5645359610845961,-1.088927111,-0.660032734,0.4174630883127478,-0.862196564,-0.392889851,-0.28153025,0.3353371375832406,-0.305112788,-0.68182371,0.1722914969657596,-0.797084907,-0.151843345,-0.915066318,-0.185722937,-0.565752441,-0.704835006,0.2423675363294062,-0.409616921,-0.135539649,-0.296486574,-0.158481163,-0.626427282,-0.675922559,-0.144545439,-0.463473407,-0.220147635,0.2068153014455452,-0.257759577,-0.250227091,-0.336220714,-0.147474019,0.1321624709006144,-0.428132208,-0.402585561,-0.29680156,-0.822514796,-0.121245711,-0.207110265,0.7537824620782957,-0.405361351,-0.346728777,-0.198951696,-0.131139271,-0.224325949,-0.487907236,-0.217099095,-0.213290434,-0.729930307,0.4384070404463816,-0.140642169,-0.178537008,-0.191164145,-0.164055695,-0.153665352,-0.554460582,-0.246932399,-0.214538287,-0.165774735,-0.141851549,-0.515804825,-0.193022859,-0.167526095,-0.168312679,-0.632670433,-0.169986981,-0.125403508,-0.135233954,-0.247572495,-0.127908706,-0.117636348,8.397940009,c1ccc(Nc2ncnc3ccccc23)cc1
CHEMBL299893,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCC(O)CN(CCO)CCO,0.9655579274336088,-0.887525237,-0.437390099,-1.071795795,-0.142746648,0.8452877200032066,0.3424517358178276,-0.009160861,-0.072491546,-0.874075818,-1.284832094,-0.597673116,-0.313688568,-0.128472494,0.007614385,0.3225400676041277,-0.057691072,1.6923540161600648,1.904223561372596,1.1905847524968975,-0.534227479,-0.633516458,-0.440702818,-0.151607395,1.1226851717494009,-0.534660903,-0.378771799,-0.694646599,-0.767282484,0.6918571395004713,1.1886016198465648,1.7707701753143792,-0.108201659,-0.394373067,0.4617308849497982,-0.42263421,-0.393171007,2.3502466338144883,-0.604300348,0.2539909691346176,0.9430992051846514,0.7935159005866849,1.0132424741786246,0.2465893881266918,2.548708212519264,-0.842251238,0.075990556,-0.993021384,1.6549178146375814,-0.461180249,1.0091953559220253,0.6340944906199463,0.128319679,1.771383845814111,2.038689574148524,-1.393122389,1.3776475250704696,0.051042279,-1.196287102,-0.538530325,2.9102486448253027,1.4749203981974297,1.1902068713887342,-0.707640351,1.423556832,-0.880808744,0.2754902593125702,-0.699690718,-0.42461126,0.005537056,1.5984977340308004,1.1138209418217615,1.2675455991634688,-0.185722937,-0.565752441,-0.704835006,0.2423675363294062,-0.409616921,-0.135539649,0.7150558557289974,-0.158481163,2.036941002509989,-0.675922559,-0.144545439,-0.463473407,1.1180423581722656,-1.065676772,-0.257759577,4.067741220816568,-0.336220714,-0.147474019,0.1321624709006144,-0.428132208,-0.402585561,-0.29680156,-0.822514796,-0.121245711,0.5340143851014446,-0.271892208,-0.405361351,-0.346728777,-0.198951696,-0.131139271,-0.224325949,-0.487907236,-0.217099095,-0.213290434,1.3144620224200805,1.592022541961246,-0.140642169,-0.178537008,-0.191164145,-0.164055695,-0.153665352,0.6863901097781068,-0.246932399,-0.214538287,-0.165774735,-0.141851549,-0.515804825,-0.193022859,-0.167526095,-0.168312679,-0.632670433,-0.169986981,-0.125403508,-0.135233954,-0.247572495,-0.127908706,-0.117636348,8.301029996,c1ccc(Nc2ncnc3ccccc23)cc1
CHEMBL56802,COc1cc2ncnc(Nc3cccc(C)c3)c2cc1OC,-1.546388401,1.548535058786191,0.9501357247816508,1.4075609828359377,-0.619052568,-0.814249376,-0.46544871,-0.805884379,-0.531819018,0.1763638389621811,0.9130959462824428,-0.881176155,0.3818451511930405,-0.822632472,0.4932404347412309,0.2512344574866107,-0.057825314,-0.166003756,-0.069318858,1.1905847524968975,-0.534227479,-0.633516458,-0.440702818,-1.103364679,0.4481780936562555,-0.534660903,-0.378771799,-0.662366831,-0.388781885,-0.697112021,0.2472775762422898,-0.228879158,-0.803370095,-0.394373067,-0.205646517,-0.42263421,-0.334235935,0.1256245392223199,-0.565248082,0.2539909691346176,0.9430992051846514,0.2218072533056918,1.0132424741786246,-0.950568324,-0.397474091,-0.842251238,0.2160282732002237,-0.600652261,-0.402039338,-0.461180249,-0.745549508,-0.510766818,-0.875039815,-0.937864077,-0.432996517,-0.148551312,-0.113732157,-0.156921817,-0.184339911,0.4508242054067463,0.1219982700058624,0.2098972439672758,-0.694248443,-0.861829134,-0.628074449,-0.269399652,1.2593319625559485,-0.319139746,0.1018609411319392,0.7312174314291585,0.088676737,-0.784675488,-0.478543935,-0.185722937,-0.565752441,-0.704835006,0.2423675363294062,-0.409616921,-0.135539649,-0.296486574,-0.158481163,-0.093753625,-0.675922559,-0.144545439,-0.463473407,-0.220147635,-0.101252918,-0.257759577,-0.250227091,-0.336220714,-0.147474019,0.1321624709006144,-0.428132208,-0.402585561,-0.29680156,-0.822514796,-0.121245711,-0.207110265,-0.271892208,-0.405361351,-0.346728777,-0.198951696,-0.131139271,-0.224325949,0.9211526654721274,-0.217099095,-0.213290434,1.3144620224200805,-0.715208461,-0.140642169,-0.178537008,-0.191164145,-0.164055695,-0.153665352,1.9272408017406064,-0.246932399,-0.214538287,-0.165774735,-0.141851549,-0.515804825,-0.193022859,-0.167526095,-0.168312679,-0.632670433,-0.169986981,-0.125403508,-0.135233954,-0.247572495,-0.127908706,-0.117636348,8.301029996,c1ccc(Nc2ncnc3ccccc23)cc1
CHEMBL56266,CNCC(O)COc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OC,0.9386688774285192,-0.933920507,-0.257643244,0.051873053,-0.191822414,0.1828482131375601,0.7936169214346515,-0.009160872,-0.263301984,-0.170053036,-0.758755629,-0.597680026,-0.193889972,-0.422075693,0.2360046419946398,0.4176142144274831,-0.05781331,1.0984073786854478,1.904223561372596,1.1905847524968975,-0.534227479,-0.633516458,-0.440702818,-1.103364679,1.1226851717494009,-0.534660903,-0.378771799,-0.694646599,-0.351829724,-0.234122302,0.070700911,0.7346194361445274,-0.108201659,-0.394373067,0.518510613,-0.42263421,-0.393171007,1.0258908419047754,-0.604300348,0.2539909691346176,1.9416129823791348,0.7935159005866849,1.0132424741786246,0.2465893881266918,0.8228086303215632,-0.842251238,0.075990556,-0.993021384,1.6549178146375814,-0.461180249,0.1399200574495509,0.6340944906199463,0.128319679,0.065933692,1.5829814752397835,-1.393122389,0.9194529610796056,0.6582994245242536,-1.196287102,-0.262498693,1.6048227353853113,1.4553329649068485,1.182596962250713,-0.873660408,0.2729021877873046,-0.854701523,0.4287634123018941,-0.617195874,-0.494772899,0.7536822136300645,0.7879622531816256,0.4809887985499689,0.3945008321988232,-0.185722937,-0.565752441,-0.704835006,0.2423675363294062,-0.409616921,-0.135539649,0.7150558557289974,-0.158481163,0.9715936887794218,-0.675922559,-0.144545439,-0.463473407,1.1180423581722656,-0.465221184,-0.257759577,1.18909568,-0.336220714,-0.147474019,0.1321624709006144,-0.428132208,-0.402585561,-0.29680156,-0.822514796,-0.121245711,-0.207110265,0.7537824620782957,-0.405361351,2.727452479827551,-0.198951696,-0.131139271,-0.224325949,-0.487907236,-0.217099095,-0.213290434,1.3144620224200805,1.592022541961246,-0.140642169,-0.178537008,-0.191164145,-0.164055695,-0.153665352,0.6863901097781068,-0.246932399,-0.214538287,-0.165774735,-0.141851549,-0.515804825,-0.193022859,-0.167526095,-0.168312679,-0.632670433,-0.169986981,-0.125403508,-0.135233954,-0.247572495,-0.127908706,-0.117636348,8.301029996,c1ccc(Nc2ncnc3ccccc23)cc1
CHEMBL56502,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCC(O)CN,0.9293532828876578,-0.960442575,-0.372158702,0.2480545644524294,-0.19145443,0.057414029,1.0116218047077352,-0.009160875,-0.284583601,-0.115903535,-0.624432179,-0.597681503,-0.180515299,-0.440758826,0.3057317505935034,0.4176142144274831,-0.05781805,1.1489773014515785,1.904223561372596,1.1905847524968975,-0.534227479,-0.633516458,-0.440702818,-1.103364679,1.1226851717494009,-0.534660903,-0.378771799,-0.694646599,-0.767282484,-0.234122302,0.070700911,0.7346194361445274,-0.108201659,-0.394373067,-0.205646517,1.1298061470380678,-0.393171007,0.5411683248752556,-0.604300348,0.2539909691346176,2.019904471029512,0.7935159005866849,1.0132424741786246,0.2465893881266918,0.4688929922671515,-0.842251238,0.075990556,-0.993021384,1.6549178146375814,-0.461180249,0.5239163133898702,0.6340944906199463,0.128319679,0.6308421782611904,1.1272733756347493,-1.393122389,0.9194529610796056,0.1372765621026056,-1.196287102,-0.538530325,2.3376963197687006,1.4396660676617596,1.1771281800100355,-0.878086664,0.04074356,0.9430250848032644,0.3674317940592695,-0.668710281,-0.644885043,0.010838868,0.4577440907319214,1.1138209418217615,0.3945008321988232,-0.185722937,-0.565752441,-0.704835006,0.2423675363294062,-0.409616921,-0.135539649,0.7150558557289974,-0.158481163,0.9715936887794218,-0.675922559,-0.144545439,-0.463473407,1.1180423581722656,-0.633037192,-0.257759577,1.18909568,-0.336220714,-0.147474019,0.1321624709006144,-0.428132208,-0.402585561,-0.29680156,-0.822514796,-0.121245711,-0.207110265,-0.271892208,1.807434731308316,-0.346728777,-0.198951696,-0.131139271,-0.224325949,-0.487907236,-0.217099095,-0.213290434,1.3144620224200805,1.592022541961246,-0.140642169,-0.178537008,-0.191164145,-0.164055695,-0.153665352,0.6863901097781068,-0.246932399,-0.214538287,-0.165774735,-0.141851549,-0.515804825,-0.193022859,-0.167526095,-0.168312679,-0.632670433,-0.169986981,-0.125403508,-0.135233954,-0.247572495,-0.127908706,-0.117636348,8.22184875,c1ccc(Nc2ncnc3ccccc23)cc1
CHEMBL7917,COc1cc2ncnc(Nc3cccc(Cl)c3)c2cc1OC,-1.346190194,1.454411452883251,0.927859101,1.3664818318004757,-0.619052568,-0.631664705,-0.245112226,-0.009160901,-0.524969347,0.1896189925952504,0.9240130610521712,-0.59892824,0.3818451581252084,-0.822632472,0.4932404347412309,0.5958782397212757,-0.057825314,-0.166003756,-0.069318858,1.1905847524968975,-0.534227479,-0.633516458,-0.440702818,-1.103364679,0.4481780936562555,-0.534660903,-0.378771799,-0.326419756,-0.767282484,-0.341800464,0.2472775762422898,-0.228879158,-0.108201659,-0.394373067,-0.205646517,-0.42263421,-0.831998174,0.1256245392223199,-0.591983686,0.2539909691346176,0.9430992051846514,0.2218072533056918,1.0132424741786246,0.2465893881266918,-0.397474091,-0.842251238,-0.660221176,-0.993021384,1.6549178146375814,-0.461180249,-0.745549508,-0.510766818,-0.875039815,-0.937864077,0.3218217777661776,-0.471680887,-0.533941354,-0.156921817,0.321633684,-0.538530325,1.6048227353853113,0.2064200089819282,1.234190888466418,-0.868407028,-0.58952152,-0.720124573,1.1798231351218174,-0.331507292,-0.68182371,0.7177069119793096,-0.326524034,-0.784675488,-0.478543935,-0.185722937,-0.565752441,-0.704835006,0.2423675363294062,-0.409616921,-0.135539649,-0.296486574,-0.158481163,-0.093753625,-0.675922559,-0.144545439,-0.463473407,-0.220147635,0.1208152300990541,-0.257759577,-0.250227091,-0.336220714,-0.147474019,0.1321624709006144,-0.428132208,-0.402585561,-0.29680156,-0.822514796,-0.121245711,-0.207110265,-0.271892208,-0.405361351,-0.346728777,-0.198951696,-0.131139271,-0.224325949,-0.487907236,-0.217099095,-0.213290434,1.3144620224200805,0.4384070404463816,-0.140642169,-0.178537008,-0.191164145,-0.164055695,-0.153665352,1.9272408017406064,-0.246932399,-0.214538287,-0.165774735,-0.141851549,-0.515804825,-0.193022859,-0.167526095,-0.168312679,-0.632670433,-0.169986981,-0.125403508,-0.135233954,-0.247572495,-0.127908706,-0.117636348,8.22184875,c1ccc(Nc2ncnc3ccccc23)cc1
CHEMBL57759,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCN(C)C,0.9361036035697736,-0.825809072,-0.079764176,0.6913584529643312,-0.469650809,0.039779737,0.4730215057120101,-0.009160875,-0.376221183,-0.11862333,-0.244044931,-0.597681588,0.1399130929992484,-0.546640559,0.2638264892902038,0.4651512878391611,-0.057818699,0.4283848647598478,1.2540513028760307,1.1905847524968975,-0.534227479,-0.633516458,-0.440702818,-1.103364679,1.1226851717494009,-0.534660903,-0.378771799,-0.694646599,0.063623035,-0.234122302,0.070700911,0.2165440670668695,-0.108201659,-0.394373067,0.4617308849497982,-0.42263421,-0.831998174,1.5106133589342947,-0.604300348,0.2539909691346176,0.9430992051846514,0.7935159005866849,1.0132424741786246,0.2465893881266918,0.859823257,-0.842251238,0.075990556,-0.993021384,1.6549178146375814,-0.461180249,-0.65661828,0.047894911,-0.411188987,-0.504337142,1.2122671612966145,-0.730464494,0.3824477739036149,0.2144156701314906,-0.151137821,-0.538530325,1.6048227353853113,1.472056447,1.1861282027080635,-0.673922644,-0.648150167,-0.820642832,0.6906333951743733,-0.352083706,-0.192273397,1.7064848686336362,0.7879622531816256,-0.784675488,-0.042021551,-0.185722937,-0.565752441,-0.704835006,0.2423675363294062,-0.409616921,-0.135539649,-0.296486574,-0.158481163,0.438920032,-0.675922559,-0.144545439,-0.463473407,-0.220147635,0.1664544895187112,-0.257759577,-0.250227091,-0.336220714,-0.147474019,0.1321624709006144,-0.428132208,-0.402585561,-0.29680156,-0.822514796,-0.121245711,0.5340143851014446,-0.271892208,-0.405361351,2.727452479827551,-0.198951696,-0.131139271,-0.224325949,-0.487907236,-0.217099095,-0.213290434,1.3144620224200805,1.592022541961246,-0.140642169,-0.178537008,-0.191164145,-0.164055695,-0.153665352,0.6863901097781068,-0.246932399,-0.214538287,-0.165774735,-0.141851549,-0.515804825,-0.193022859,-0.167526095,-0.168312679,-0.632670433,-0.169986981,-0.125403508,-0.135233954,-0.247572495,-0.127908706,-0.117636348,8.15490196,c1ccc(Nc2ncnc3ccccc23)cc1
